sector,capacity_band,stage,deal_amount,stage_probability_pct,expected_close_date,fiscal_year,fiscal_quarter,is_closed,is_successful,opportunity_id,donor_id,contact_id
Pharmaceuticals,250K-500K,Committed,1000.0,100,2026-10-07,2027,4,False,False,opp_1078602,0b40f558-ef4c-4920-bc04-6700ec3969ba,contact_3791979
Finance/Banking,2M-5M,Rejected,1000.0,0,2019-09-08,2020,3,True,False,opp_9964519,e42077b1-6ec7-46b5-9e0b-36cd0d17bb88,contact_1036745
Nonprofit,1M-2M,Lost,1000.0,0,2020-04-21,2020,2,True,False,opp_2454501,8502b479-7b9a-4f43-af6a-ed31212b3af7,contact_2636268
Nonprofit,100K-250K,Lost,1000.0,0,2019-10-21,2020,4,True,False,opp_5375174,8502b479-7b9a-4f43-af6a-ed31212b3af7,contact_7554510
Nonprofit,500K-1M,Proposal,1000.0,56,2019-03-09,2019,1,True,False,opp_7982639,8502b479-7b9a-4f43-af6a-ed31212b3af7,contact_8079325
Education,5M+,Engagement,1000.0,19,2026-01-14,2026,1,True,True,opp_6858586,0eea0ecf-7b42-4156-a52e-9c92b25f4b26,contact_9180189
Education,2M-5M,Evaluation,1000.0,49,2020-04-11,2020,2,True,False,opp_6398065,0eea0ecf-7b42-4156-a52e-9c92b25f4b26,contact_3959143
Education,250K-500K,Proposal,1000.0,73,2019-07-11,2020,3,True,False,opp_4442536,0eea0ecf-7b42-4156-a52e-9c92b25f4b26,contact_8632112
Finance/Banking,500K-1M,Discovery,1000.0,12,2023-12-13,2024,4,True,False,opp_9032986,041d51f0-2ebb-43ae-97a7-e64d69c6eb7c,contact_5274148
Finance/Banking,50K-100K,Proposal,1000.0,70,2026-07-23,2027,3,False,False,opp_8427448,041d51f0-2ebb-43ae-97a7-e64d69c6eb7c,contact_2218036
Nonprofit,100K-250K,Lost,1000.0,0,2025-11-29,2026,4,True,False,opp_4186881,c9d97c59-0c62-4213-9076-efde48365db8,contact_4018727
Healthcare,2M-5M,Committed,193.6,100,2021-05-03,2021,2,True,True,opp_6945124,a6dfeb89-85c1-47f3-82b8-7e6080089ceb,contact_1879222
Healthcare,1M-2M,Lost,193.6,0,2020-02-22,2020,1,True,False,opp_5381615,a6dfeb89-85c1-47f3-82b8-7e6080089ceb,contact_9590767
Healthcare,1M-2M,Proposal,193.6,55,2024-12-03,2025,4,True,False,opp_3153418,a6dfeb89-85c1-47f3-82b8-7e6080089ceb,contact_8520214
Healthcare,500K-1M,Rejected,193.6,0,2022-03-02,2022,1,True,False,opp_6820132,a6dfeb89-85c1-47f3-82b8-7e6080089ceb,contact_6657309
Finance/Banking,2M-5M,Discovery,1000.0,6,2019-02-01,2019,1,True,False,opp_5254002,807a3e3b-2376-4393-8e2e-c59b263ba388,contact_6014352
Finance/Banking,5M+,Negotiation,1000.0,90,2021-05-28,2021,2,True,True,opp_2021808,807a3e3b-2376-4393-8e2e-c59b263ba388,contact_8713362
Finance/Banking,100K-250K,Negotiation,1000.0,79,2026-01-24,2026,1,True,True,opp_4819656,807a3e3b-2376-4393-8e2e-c59b263ba388,contact_2373450
Nonprofit,2M-5M,Evaluation,992.8,33,2021-08-16,2022,3,True,False,opp_5390668,534c229b-59d2-4ba3-b8f4-ba175fb72c2a,contact_7842276
Science & Research,100K-250K,Negotiation,1000.0,71,2019-01-08,2019,1,True,True,opp_5456828,21b36d1b-7a7b-4464-9291-14c84f01523e,contact_5571876
Science & Research,500K-1M,Negotiation,1000.0,87,2019-09-30,2020,3,True,True,opp_6252459,21b36d1b-7a7b-4464-9291-14c84f01523e,contact_8323123
Science & Research,1M-2M,Engagement,1000.0,23,2021-10-17,2022,4,True,True,opp_7451559,21b36d1b-7a7b-4464-9291-14c84f01523e,contact_8233557
Science & Research,100K-250K,Committed,1000.0,100,2025-06-22,2025,2,True,True,opp_4058816,21b36d1b-7a7b-4464-9291-14c84f01523e,contact_6481610
Science & Research,50K-100K,Committed,1000.0,100,2027-10-20,2028,4,False,False,opp_3108103,21b36d1b-7a7b-4464-9291-14c84f01523e,contact_6517569
Consulting,500K-1M,Engagement,736.2,33,2022-02-25,2022,1,True,True,opp_8442748,459edd75-b719-4827-94c4-7907094f3742,contact_6163962
Consulting,2M-5M,Rejected,736.2,0,2019-09-17,2020,3,True,False,opp_3412844,459edd75-b719-4827-94c4-7907094f3742,contact_4546238
Consulting,2M-5M,Evaluation,736.2,43,2024-08-17,2025,3,True,True,opp_5368963,459edd75-b719-4827-94c4-7907094f3742,contact_3565741
Consulting,50K-100K,Proposal,736.2,70,2023-08-02,2024,3,True,True,opp_4545375,459edd75-b719-4827-94c4-7907094f3742,contact_8069371
Environment,1M-2M,Proposal,1000.0,70,2019-10-19,2020,4,True,True,opp_1987463,67126a62-e276-4df2-9fa0-1de9b9722da1,contact_3900838
Environment,100K-250K,Proposal,1000.0,74,2027-12-03,2028,4,False,False,opp_7192517,67126a62-e276-4df2-9fa0-1de9b9722da1,contact_5822024
Environment,500K-1M,Engagement,1000.0,34,2023-11-02,2024,4,True,False,opp_8573011,67126a62-e276-4df2-9fa0-1de9b9722da1,contact_2202406
Energy,100K-250K,Lost,448.0,0,2021-02-13,2021,1,True,False,opp_9271590,4e0e99ed-4f01-48df-a3f5-ae16ec4af02f,contact_3450063
Energy,250K-500K,Rejected,448.0,0,2023-04-03,2023,2,True,False,opp_1546031,4e0e99ed-4f01-48df-a3f5-ae16ec4af02f,contact_7999975
Energy,250K-500K,Negotiation,448.0,81,2021-07-09,2022,3,True,True,opp_3388417,4e0e99ed-4f01-48df-a3f5-ae16ec4af02f,contact_9566070
Energy,100K-250K,Committed,448.0,100,2021-04-25,2021,2,True,True,opp_3013518,4e0e99ed-4f01-48df-a3f5-ae16ec4af02f,contact_7011444
Energy,250K-500K,Evaluation,448.0,42,2025-07-19,2026,3,True,False,opp_6177892,4e0e99ed-4f01-48df-a3f5-ae16ec4af02f,contact_3005518
Education,100K-250K,Proposal,1000.0,70,2025-10-17,2026,4,True,True,opp_9770782,d6e3f7fa-39eb-4405-88ae-5147d15f7d0b,contact_4642451
Education,2M-5M,Negotiation,1000.0,86,2024-06-10,2024,2,True,True,opp_6966414,d6e3f7fa-39eb-4405-88ae-5147d15f7d0b,contact_7255669
Education,100K-250K,Evaluation,1000.0,55,2019-04-06,2019,2,True,False,opp_5414947,d6e3f7fa-39eb-4405-88ae-5147d15f7d0b,contact_1845036
Pharmaceuticals,50K-100K,Discovery,1000.0,17,2024-06-03,2024,2,True,True,opp_5929826,c799a2ce-f9f1-4bcb-8811-4622ba010d23,contact_1506391
Pharmaceuticals,100K-250K,Rejected,1000.0,0,2021-11-06,2022,4,True,False,opp_9095184,c799a2ce-f9f1-4bcb-8811-4622ba010d23,contact_5334179
Pharmaceuticals,2M-5M,Discovery,1000.0,14,2019-03-03,2019,1,True,True,opp_2578363,c799a2ce-f9f1-4bcb-8811-4622ba010d23,contact_5195953
Pharmaceuticals,250K-500K,Evaluation,1000.0,51,2027-06-21,2027,2,False,False,opp_1505293,c799a2ce-f9f1-4bcb-8811-4622ba010d23,contact_5073470
Finance/Banking,250K-500K,Rejected,893.0,0,2026-09-03,2027,3,False,False,opp_6041145,0c46ae34-2a0b-4d62-85a0-8eade70229ab,contact_8959110
Finance/Banking,1M-2M,Engagement,893.0,32,2021-12-04,2022,4,True,True,opp_7360734,0c46ae34-2a0b-4d62-85a0-8eade70229ab,contact_9042443
Finance/Banking,5M+,Discovery,893.0,13,2023-01-07,2023,1,True,False,opp_1454021,0c46ae34-2a0b-4d62-85a0-8eade70229ab,contact_3783725
Finance/Banking,50K-100K,Lost,856.2,0,2024-11-01,2025,4,True,False,opp_3256893,18674ada-f61f-4a0c-a732-96e255f5355c,contact_7750727
Finance/Banking,250K-500K,Committed,856.2,100,2022-09-13,2023,3,True,True,opp_3986575,18674ada-f61f-4a0c-a732-96e255f5355c,contact_4476525
Finance/Banking,1M-2M,Evaluation,856.2,31,2020-05-22,2020,2,True,False,opp_6516999,18674ada-f61f-4a0c-a732-96e255f5355c,contact_1986035
Healthcare,250K-500K,Lost,1000.0,0,2026-04-20,2026,2,False,False,opp_9146743,8d65555a-cac6-467f-b5aa-70a66dd14929,contact_5467457
Healthcare,500K-1M,Engagement,1000.0,30,2027-01-02,2027,1,False,False,opp_8392428,8d65555a-cac6-467f-b5aa-70a66dd14929,contact_6960538
Healthcare,100K-250K,Discovery,1000.0,20,2026-12-08,2027,4,False,False,opp_3105223,8d65555a-cac6-467f-b5aa-70a66dd14929,contact_1278669
Education,1M-2M,Engagement,339.6,20,2022-02-19,2022,1,True,True,opp_5572419,80b361f6-1c2d-44e2-8b9b-759093fa6171,contact_9035097
Education,1M-2M,Engagement,339.6,26,2022-12-27,2023,4,True,False,opp_9484578,80b361f6-1c2d-44e2-8b9b-759093fa6171,contact_9341997
Education,2M-5M,Engagement,339.6,27,2023-11-11,2024,4,True,False,opp_2400536,80b361f6-1c2d-44e2-8b9b-759093fa6171,contact_2287754
Education,250K-500K,Engagement,339.6,16,2025-07-13,2026,3,True,True,opp_1153475,80b361f6-1c2d-44e2-8b9b-759093fa6171,contact_2311519
Education,2M-5M,Negotiation,339.6,80,2021-04-23,2021,2,True,True,opp_9302260,80b361f6-1c2d-44e2-8b9b-759093fa6171,contact_7186877
Education,500K-1M,Proposal,339.6,75,2027-09-24,2028,3,False,False,opp_4114580,80b361f6-1c2d-44e2-8b9b-759093fa6171,contact_7907070
Education,1M-2M,Rejected,339.6,0,2025-04-27,2025,2,True,False,opp_4518946,80b361f6-1c2d-44e2-8b9b-759093fa6171,contact_9975635
Education,1M-2M,Committed,507.59999999999997,100,2025-04-19,2025,2,True,True,opp_9487780,a8f0fde1-197b-40c9-b696-8c2b69dbd776,contact_2759010
Education,1M-2M,Proposal,403.6,72,2026-02-07,2026,1,True,False,opp_9076172,24e899c7-7797-41ef-ae31-68b81d2b1098,contact_9613755
Education,500K-1M,Lost,403.6,0,2023-12-25,2024,4,True,False,opp_2570983,24e899c7-7797-41ef-ae31-68b81d2b1098,contact_8414711
Education,100K-250K,Evaluation,403.6,30,2025-03-07,2025,1,True,False,opp_2124224,24e899c7-7797-41ef-ae31-68b81d2b1098,contact_6091102
Education,2M-5M,Negotiation,403.6,87,2027-02-25,2027,1,False,False,opp_8776568,24e899c7-7797-41ef-ae31-68b81d2b1098,contact_7084253
Education,50K-100K,Engagement,403.6,32,2019-11-05,2020,4,True,True,opp_6151177,24e899c7-7797-41ef-ae31-68b81d2b1098,contact_4585886
Others,5M+,Discovery,1000.0,8,2027-01-23,2027,1,False,False,opp_6965653,0767ff50-b227-45af-9058-352f1e1d1bf8,contact_1110109
Others,100K-250K,Committed,1000.0,100,2021-06-11,2021,2,True,False,opp_1797598,0767ff50-b227-45af-9058-352f1e1d1bf8,contact_8114441
Others,2M-5M,Committed,1000.0,100,2024-01-09,2024,1,True,False,opp_6405616,0767ff50-b227-45af-9058-352f1e1d1bf8,contact_1272590
Technology,100K-250K,Evaluation,685.1999999999999,33,2021-01-06,2021,1,True,False,opp_8794551,95faf210-37a3-4408-ba78-f2af88904600,contact_6931726
Technology,2M-5M,Proposal,685.1999999999999,50,2024-01-01,2024,1,True,True,opp_9209619,95faf210-37a3-4408-ba78-f2af88904600,contact_7455363
Technology,2M-5M,Negotiation,685.1999999999999,90,2026-05-31,2026,2,False,False,opp_1908282,95faf210-37a3-4408-ba78-f2af88904600,contact_5076110
Technology,250K-500K,Lost,685.1999999999999,0,2025-05-28,2025,2,True,False,opp_8050057,95faf210-37a3-4408-ba78-f2af88904600,contact_7874273
Technology,2M-5M,Rejected,685.1999999999999,0,2019-09-30,2020,3,True,False,opp_4077772,95faf210-37a3-4408-ba78-f2af88904600,contact_2779231
Science & Research,50K-100K,Discovery,187.2,14,2025-07-17,2026,3,True,True,opp_9275128,dc03ee9b-b184-4b17-8496-f1ff5e664e16,contact_2365801
Science & Research,100K-250K,Discovery,187.2,18,2019-09-10,2020,3,True,True,opp_4599066,dc03ee9b-b184-4b17-8496-f1ff5e664e16,contact_2661194
Science & Research,500K-1M,Lost,187.2,0,2021-04-06,2021,2,True,False,opp_1673148,dc03ee9b-b184-4b17-8496-f1ff5e664e16,contact_1758460
Finance/Banking,5M+,Engagement,542.6,21,2026-04-22,2026,2,False,False,opp_3352119,98470116-e5c7-4d45-bbc8-551fe20507af,contact_9680383
Finance/Banking,1M-2M,Evaluation,542.6,47,2026-06-04,2026,2,False,False,opp_7297097,98470116-e5c7-4d45-bbc8-551fe20507af,contact_7267206
Finance/Banking,250K-500K,Proposal,542.6,62,2026-03-28,2026,1,True,False,opp_2097890,98470116-e5c7-4d45-bbc8-551fe20507af,contact_9478785
Media & Communication,100K-250K,Lost,1000.0,0,2024-01-02,2024,1,True,False,opp_4337709,98a58fce-8f78-4a62-9037-01f2b16ef563,contact_1688311
Media & Communication,5M+,Rejected,1000.0,0,2024-03-09,2024,1,True,False,opp_8859094,98a58fce-8f78-4a62-9037-01f2b16ef563,contact_6988506
Media & Communication,100K-250K,Lost,1000.0,0,2023-12-03,2024,4,True,False,opp_3650094,98a58fce-8f78-4a62-9037-01f2b16ef563,contact_6682919
Media & Communication,1M-2M,Negotiation,1000.0,75,2022-01-18,2022,1,True,True,opp_3677353,98a58fce-8f78-4a62-9037-01f2b16ef563,contact_3417110
Media & Communication,5M+,Evaluation,1000.0,40,2023-06-20,2023,2,True,False,opp_8471436,98a58fce-8f78-4a62-9037-01f2b16ef563,contact_6651002
Media & Communication,250K-500K,Engagement,1000.0,19,2027-05-06,2027,2,False,False,opp_4738722,98a58fce-8f78-4a62-9037-01f2b16ef563,contact_1107070
Media & Communication,50K-100K,Discovery,1000.0,10,2026-01-28,2026,1,True,False,opp_3035894,98a58fce-8f78-4a62-9037-01f2b16ef563,contact_1582568
Pharmaceuticals,250K-500K,Evaluation,1000.0,46,2025-09-30,2026,3,True,True,opp_7167003,18be2cc5-0c8c-4b36-8d83-6b1bdfed4285,contact_8923648
Education,100K-250K,Negotiation,785.0,83,2023-03-15,2023,1,True,False,opp_3594141,0c4e6b3e-4b5d-417f-8286-17b37f04e647,contact_6478531
Education,100K-250K,Rejected,785.0,0,2026-12-29,2027,4,False,False,opp_5082195,0c4e6b3e-4b5d-417f-8286-17b37f04e647,contact_6371330
Education,5M+,Lost,785.0,0,2027-09-04,2028,3,False,False,opp_4323755,0c4e6b3e-4b5d-417f-8286-17b37f04e647,contact_9804736
Education,2M-5M,Negotiation,785.0,77,2024-08-05,2025,3,True,False,opp_8726731,0c4e6b3e-4b5d-417f-8286-17b37f04e647,contact_1864244
Education,100K-250K,Discovery,785.0,9,2020-04-28,2020,2,True,True,opp_6277661,0c4e6b3e-4b5d-417f-8286-17b37f04e647,contact_4957603
Healthcare,50K-100K,Negotiation,446.4,90,2027-11-27,2028,4,False,False,opp_2016343,59477a96-f841-44f4-88f9-a90c5c06354e,contact_4542673
Healthcare,1M-2M,Lost,446.4,0,2025-11-22,2026,4,True,False,opp_4926359,59477a96-f841-44f4-88f9-a90c5c06354e,contact_3910849
Nonprofit,250K-500K,Negotiation,1000.0,76,2024-05-24,2024,2,True,True,opp_3213339,f6e5c1b8-3149-491e-bb46-713690b3d8fd,contact_4226853
Nonprofit,500K-1M,Lost,1000.0,0,2024-07-08,2025,3,True,False,opp_8434085,f6e5c1b8-3149-491e-bb46-713690b3d8fd,contact_8665053
Nonprofit,250K-500K,Committed,1000.0,100,2021-06-13,2021,2,True,True,opp_3800184,f6e5c1b8-3149-491e-bb46-713690b3d8fd,contact_6247496
Nonprofit,250K-500K,Negotiation,1000.0,84,2024-04-02,2024,2,True,True,opp_7846497,f6e5c1b8-3149-491e-bb46-713690b3d8fd,contact_8183289
Pharmaceuticals,500K-1M,Committed,1000.0,100,2022-02-11,2022,1,True,True,opp_7685695,2d237c88-6e16-4448-8253-67af05e928fe,contact_2029311
Pharmaceuticals,250K-500K,Lost,1000.0,0,2021-07-27,2022,3,True,False,opp_6188611,2d237c88-6e16-4448-8253-67af05e928fe,contact_7675701
Pharmaceuticals,50K-100K,Negotiation,1000.0,85,2022-01-26,2022,1,True,True,opp_8873608,2d237c88-6e16-4448-8253-67af05e928fe,contact_3877180
Pharmaceuticals,500K-1M,Proposal,1000.0,58,2023-01-04,2023,1,True,False,opp_3187974,2d237c88-6e16-4448-8253-67af05e928fe,contact_2341858
Healthcare,50K-100K,Evaluation,973.6,43,2020-11-29,2021,4,True,True,opp_9677872,25716d2a-7d59-4057-b8b4-da5718a018aa,contact_6556325
Healthcare,500K-1M,Negotiation,973.6,74,2027-01-25,2027,1,False,False,opp_3454707,25716d2a-7d59-4057-b8b4-da5718a018aa,contact_8894911
Healthcare,2M-5M,Engagement,973.6,34,2022-06-22,2022,2,True,False,opp_8113685,25716d2a-7d59-4057-b8b4-da5718a018aa,contact_3315523
Pharmaceuticals,50K-100K,Evaluation,20.0,39,2019-05-12,2019,2,True,True,opp_7033173,3f118cff-249e-42b3-915f-65d2ded257fb,contact_4320834
Pharmaceuticals,50K-100K,Discovery,20.0,11,2021-05-09,2021,2,True,False,opp_2761875,3f118cff-249e-42b3-915f-65d2ded257fb,contact_5437806
Pharmaceuticals,250K-500K,Negotiation,20.0,73,2023-04-20,2023,2,True,True,opp_6010460,3f118cff-249e-42b3-915f-65d2ded257fb,contact_9061448
Healthcare,5M+,Proposal,20.0,59,2021-05-23,2021,2,True,False,opp_1499398,ffadb08d-25e3-428d-9142-57718e3a87ab,contact_1352352
Healthcare,250K-500K,Engagement,20.0,35,2019-06-18,2019,2,True,False,opp_7498492,ffadb08d-25e3-428d-9142-57718e3a87ab,contact_4861385
Healthcare,500K-1M,Lost,1000.0,0,2024-03-21,2024,1,True,False,opp_4183260,e8d1a70b-0eb5-4dd6-a054-c3b6967b21c2,contact_8453722
Healthcare,250K-500K,Evaluation,1000.0,33,2022-09-08,2023,3,True,False,opp_2021139,e8d1a70b-0eb5-4dd6-a054-c3b6967b21c2,contact_2697908
Healthcare,250K-500K,Evaluation,1000.0,50,2023-08-06,2024,3,True,False,opp_2248330,e8d1a70b-0eb5-4dd6-a054-c3b6967b21c2,contact_6748039
Healthcare,1M-2M,Engagement,1000.0,27,2019-05-26,2019,2,True,False,opp_4564616,e8d1a70b-0eb5-4dd6-a054-c3b6967b21c2,contact_8899462
Healthcare,2M-5M,Rejected,1000.0,0,2023-12-24,2024,4,True,False,opp_3423858,e8d1a70b-0eb5-4dd6-a054-c3b6967b21c2,contact_3107455
Healthcare,50K-100K,Evaluation,1000.0,42,2023-07-20,2024,3,True,True,opp_8548426,e8d1a70b-0eb5-4dd6-a054-c3b6967b21c2,contact_4497682
Healthcare,250K-500K,Proposal,1000.0,60,2023-08-17,2024,3,True,False,opp_8724651,e8d1a70b-0eb5-4dd6-a054-c3b6967b21c2,contact_7804168
Environment,100K-250K,Negotiation,1000.0,85,2027-07-30,2028,3,False,False,opp_6732343,b8cc3c58-9e8a-4db3-8429-62e6c7f7f284,contact_3707894
Environment,5M+,Committed,1000.0,100,2019-05-29,2019,2,True,True,opp_3834964,b8cc3c58-9e8a-4db3-8429-62e6c7f7f284,contact_2477661
Environment,1M-2M,Lost,1000.0,0,2020-02-05,2020,1,True,False,opp_5262912,b8cc3c58-9e8a-4db3-8429-62e6c7f7f284,contact_6372086
Environment,250K-500K,Discovery,1000.0,14,2025-04-17,2025,2,True,False,opp_9459687,b8cc3c58-9e8a-4db3-8429-62e6c7f7f284,contact_1349875
Nonprofit,100K-250K,Evaluation,567.56,41,2027-10-26,2028,4,False,False,opp_5505172,606ca304-8ff5-4323-9207-a46387a6a4a7,contact_1971665
Nonprofit,100K-250K,Negotiation,567.56,75,2022-08-28,2023,3,True,True,opp_2037324,606ca304-8ff5-4323-9207-a46387a6a4a7,contact_4971784
Nonprofit,500K-1M,Evaluation,567.56,36,2024-12-04,2025,4,True,True,opp_1335660,606ca304-8ff5-4323-9207-a46387a6a4a7,contact_9809718
Technology,1M-2M,Engagement,1000.0,16,2019-02-09,2019,1,True,True,opp_9654370,733accd0-4551-43c5-a306-2c2f835a6fd1,contact_2717260
Technology,100K-250K,Proposal,1000.0,63,2024-06-20,2024,2,True,True,opp_6621688,733accd0-4551-43c5-a306-2c2f835a6fd1,contact_7378145
Technology,500K-1M,Discovery,1000.0,14,2026-11-26,2027,4,False,False,opp_1502300,733accd0-4551-43c5-a306-2c2f835a6fd1,contact_4882104
Technology,1M-2M,Evaluation,1000.0,50,2020-08-16,2021,3,True,False,opp_3128632,733accd0-4551-43c5-a306-2c2f835a6fd1,contact_9069097
Pharmaceuticals,500K-1M,Negotiation,297.8,74,2025-11-26,2026,4,True,True,opp_2725225,fc3f564c-d2cb-4803-b2f3-150e2be0c00c,contact_4256647
Pharmaceuticals,5M+,Evaluation,297.8,45,2019-02-17,2019,1,True,True,opp_1993405,fc3f564c-d2cb-4803-b2f3-150e2be0c00c,contact_6017887
Pharmaceuticals,5M+,Evaluation,297.8,47,2019-11-23,2020,4,True,False,opp_2876084,fc3f564c-d2cb-4803-b2f3-150e2be0c00c,contact_5972647
Pharmaceuticals,250K-500K,Committed,297.8,100,2021-05-01,2021,2,True,True,opp_1872479,fc3f564c-d2cb-4803-b2f3-150e2be0c00c,contact_6687162
Pharmaceuticals,5M+,Proposal,297.8,50,2026-06-14,2026,2,False,False,opp_1728474,fc3f564c-d2cb-4803-b2f3-150e2be0c00c,contact_3947402
Pharmaceuticals,100K-250K,Discovery,297.8,6,2024-07-25,2025,3,True,False,opp_9202362,fc3f564c-d2cb-4803-b2f3-150e2be0c00c,contact_2571755
Nonprofit,250K-500K,Discovery,1000.0,11,2022-05-30,2022,2,True,True,opp_2712092,44eb64aa-e10c-4503-b076-44d107afef83,contact_5199781
Construction,500K-1M,Proposal,1000.0,52,2024-07-01,2025,3,True,True,opp_7979098,d5289523-55ae-4a69-a2a7-07ce14a35332,contact_6519518
Education,250K-500K,Negotiation,1000.0,89,2025-11-16,2026,4,True,True,opp_9991743,72ee53de-ac2f-4ea6-ae66-d04a48f11f93,contact_5475969
Education,1M-2M,Evaluation,1000.0,33,2027-05-10,2027,2,False,False,opp_2481980,72ee53de-ac2f-4ea6-ae66-d04a48f11f93,contact_5926336
Education,1M-2M,Evaluation,1000.0,48,2019-10-25,2020,4,True,True,opp_5448723,72ee53de-ac2f-4ea6-ae66-d04a48f11f93,contact_1428830
Education,2M-5M,Evaluation,1000.0,35,2025-01-07,2025,1,True,False,opp_8770945,72ee53de-ac2f-4ea6-ae66-d04a48f11f93,contact_4232806
Healthcare,100K-250K,Engagement,506.4,16,2019-06-08,2019,2,True,True,opp_3045393,f9208b20-68d6-4e2c-a563-efd35415b7c6,contact_8775757
Healthcare,5M+,Negotiation,506.4,73,2019-06-03,2019,2,True,False,opp_1940060,f9208b20-68d6-4e2c-a563-efd35415b7c6,contact_4161383
Healthcare,100K-250K,Committed,506.4,100,2026-11-16,2027,4,False,False,opp_4568472,f9208b20-68d6-4e2c-a563-efd35415b7c6,contact_6176124
Healthcare,5M+,Committed,506.4,100,2025-05-04,2025,2,True,True,opp_7596157,f9208b20-68d6-4e2c-a563-efd35415b7c6,contact_2118293
Finance/Banking,5M+,Engagement,768.4000000000001,33,2019-11-04,2020,4,True,False,opp_7632581,ef44c2b0-1a90-43fb-a2e0-c949f842fca8,contact_6824189
Finance/Banking,100K-250K,Discovery,768.4000000000001,5,2022-02-27,2022,1,True,False,opp_1503893,ef44c2b0-1a90-43fb-a2e0-c949f842fca8,contact_6689704
Finance/Banking,50K-100K,Rejected,768.4000000000001,0,2023-07-23,2024,3,True,False,opp_9466906,ef44c2b0-1a90-43fb-a2e0-c949f842fca8,contact_1646720
Technology,5M+,Proposal,1000.0,69,2026-07-18,2027,3,False,False,opp_8378361,8fa85cfe-3cf9-4197-8a5b-159687681114,contact_4149504
Technology,1M-2M,Negotiation,1000.0,78,2022-01-20,2022,1,True,True,opp_4880444,8fa85cfe-3cf9-4197-8a5b-159687681114,contact_7304470
Technology,2M-5M,Discovery,1000.0,15,2025-04-24,2025,2,True,True,opp_5563736,8fa85cfe-3cf9-4197-8a5b-159687681114,contact_6203022
Technology,1M-2M,Evaluation,1000.0,41,2019-10-29,2020,4,True,False,opp_5737844,8fa85cfe-3cf9-4197-8a5b-159687681114,contact_4740772
Technology,500K-1M,Proposal,1000.0,60,2027-12-16,2028,4,False,False,opp_5390555,8fa85cfe-3cf9-4197-8a5b-159687681114,contact_6885812
Technology,50K-100K,Proposal,1000.0,50,2024-01-11,2024,1,True,False,opp_7270053,8fa85cfe-3cf9-4197-8a5b-159687681114,contact_3724746
Technology,1M-2M,Lost,1000.0,0,2026-05-15,2026,2,False,False,opp_6928467,8fa85cfe-3cf9-4197-8a5b-159687681114,contact_3817021
Healthcare,2M-5M,Discovery,1000.0,9,2023-05-16,2023,2,True,True,opp_8307275,660a96db-acb7-4c83-ac5d-11c84fd383a8,contact_6852694
Others,2M-5M,Negotiation,1000.0,81,2026-07-23,2027,3,False,False,opp_8911883,262212da-ee98-4013-aa9a-c8510f1d617c,contact_7637575
Others,5M+,Evaluation,1000.0,31,2025-03-27,2025,1,True,False,opp_8050186,262212da-ee98-4013-aa9a-c8510f1d617c,contact_3830634
Others,1M-2M,Lost,1000.0,0,2021-01-29,2021,1,True,False,opp_3260746,262212da-ee98-4013-aa9a-c8510f1d617c,contact_8332382
Others,100K-250K,Negotiation,1000.0,89,2021-06-08,2021,2,True,False,opp_5790732,262212da-ee98-4013-aa9a-c8510f1d617c,contact_1008597
Others,500K-1M,Negotiation,1000.0,90,2019-07-19,2020,3,True,True,opp_6434999,262212da-ee98-4013-aa9a-c8510f1d617c,contact_8526977
Pharmaceuticals,5M+,Proposal,1000.0,61,2026-03-02,2026,1,True,False,opp_4516206,fc47f6e8-8f2f-4f6b-98f5-08c24f2e7a41,contact_1441944
Pharmaceuticals,100K-250K,Negotiation,1000.0,75,2023-04-30,2023,2,True,True,opp_8307006,fc47f6e8-8f2f-4f6b-98f5-08c24f2e7a41,contact_8716880
Pharmaceuticals,500K-1M,Proposal,1000.0,59,2026-12-04,2027,4,False,False,opp_9909427,fc47f6e8-8f2f-4f6b-98f5-08c24f2e7a41,contact_4926126
Pharmaceuticals,250K-500K,Rejected,1000.0,0,2021-05-10,2021,2,True,False,opp_8541065,fc47f6e8-8f2f-4f6b-98f5-08c24f2e7a41,contact_7113921
Pharmaceuticals,500K-1M,Discovery,1000.0,15,2019-02-16,2019,1,True,True,opp_4860693,fc47f6e8-8f2f-4f6b-98f5-08c24f2e7a41,contact_7646565
Pharmaceuticals,500K-1M,Proposal,1000.0,71,2019-12-24,2020,4,True,True,opp_6343460,fc47f6e8-8f2f-4f6b-98f5-08c24f2e7a41,contact_7890926
Pharmaceuticals,100K-250K,Engagement,1000.0,18,2022-02-13,2022,1,True,False,opp_7163411,fc47f6e8-8f2f-4f6b-98f5-08c24f2e7a41,contact_3955874
Nonprofit,100K-250K,Lost,978.4000000000001,0,2023-03-19,2023,1,True,False,opp_6698037,318632ba-c5ab-4dcc-ae60-51e5b044657e,contact_1297860
Nonprofit,250K-500K,Rejected,978.4000000000001,0,2020-06-19,2020,2,True,False,opp_4889497,318632ba-c5ab-4dcc-ae60-51e5b044657e,contact_6665378
Nonprofit,2M-5M,Lost,978.4000000000001,0,2025-05-28,2025,2,True,False,opp_6059549,318632ba-c5ab-4dcc-ae60-51e5b044657e,contact_6820103
Nonprofit,500K-1M,Committed,978.4000000000001,100,2027-01-29,2027,1,False,False,opp_5575194,318632ba-c5ab-4dcc-ae60-51e5b044657e,contact_7699336
Technology,1M-2M,Discovery,1000.0,15,2027-01-16,2027,1,False,False,opp_6631627,ed5e4295-f347-4815-918d-fdc2bca85ded,contact_1660028
